point,year,cluster_reviewed,5/15,5/16,5/17,5/18,5/19,5/20,5/21,5/22,5/23,5/24,5/25,5/26,n_days_detected,detected,resident,site,Obs,Month,Day,Year,Elevation,Aspect,Slope,Prism,Prism BA (ft2/ac),LL Center,LL rand 1,LL rand 2,Woody Center,Woody rand 1,Woody rand 2,Herb Center,Herb rand 1,Herb rand 2,Fern Center,Fern rand 1,Fern rand 2,Rubus Center,Rubus rand 1,Rubus rand 2,Bare/Rock Center,Bare/Rock rand 1,Bare/Rock rand 2,Moss Center,Moss rand 1,Moss rand 2,CWD Center,CWD rand 1,CWD rand 2,Notes,<1.5m,>1.5m,Total,Transect Length,Std <1.5m,Std >1.5m,distance_to_forest_edge_m,canopy_cover_50m_avg,latitude,longitude,utm_E,utm_N,utm_zone,utm_letter,ll
RK007,2023,RK007_3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,True,True,SGL034,"HAP, JTL",6.0,24.0,2020.0,626.008714,71.57613356,1.47300454,7.0,70.0,7.0,10.0,3.0,3.0,0.0,2.0,15.0,60.0,30.0,75.0,30.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,0.0,39.0,10.0,3.9,0.0,42.42640686,69.42857143,41.2322006,-78.3119965,725281,4568018,17,T,6.666666666666667
RK007,2024,RK007_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,24.0,2020.0,626.008714,71.57613356,1.47300454,7.0,70.0,7.0,10.0,3.0,3.0,0.0,2.0,15.0,60.0,30.0,75.0,30.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,0.0,39.0,10.0,3.9,0.0,42.42640686,69.42857143,41.2322006,-78.3119965,725281,4568018,17,T,6.666666666666667
RK007,2021,RK007_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,24.0,2020.0,626.008714,71.57613356,1.47300454,7.0,70.0,7.0,10.0,3.0,3.0,0.0,2.0,15.0,60.0,30.0,75.0,30.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,0.0,39.0,10.0,3.9,0.0,42.42640686,69.42857143,41.2322006,-78.3119965,725281,4568018,17,T,6.666666666666667
RK007,2022,RK007_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,24.0,2020.0,626.008714,71.57613356,1.47300454,7.0,70.0,7.0,10.0,3.0,3.0,0.0,2.0,15.0,60.0,30.0,75.0,30.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,0.0,39.0,10.0,3.9,0.0,42.42640686,69.42857143,41.2322006,-78.3119965,725281,4568018,17,T,6.666666666666667
RK007,2023,RK007_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,True,False,SGL034,"HAP, JTL",6.0,24.0,2020.0,626.008714,71.57613356,1.47300454,7.0,70.0,7.0,10.0,3.0,3.0,0.0,2.0,15.0,60.0,30.0,75.0,30.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,0.0,39.0,10.0,3.9,0.0,42.42640686,69.42857143,41.2322006,-78.3119965,725281,4568018,17,T,6.666666666666667
RK007,2024,RK007_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,24.0,2020.0,626.008714,71.57613356,1.47300454,7.0,70.0,7.0,10.0,3.0,3.0,0.0,2.0,15.0,60.0,30.0,75.0,30.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,0.0,39.0,10.0,3.9,0.0,42.42640686,69.42857143,41.2322006,-78.3119965,725281,4568018,17,T,6.666666666666667
RK010,2021,RK010_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2022,RK010_0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,True,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2023,RK010_0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,True,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2024,RK010_0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2021,RK010_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2022,RK010_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2023,RK010_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2024,RK010_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2021,RK010_3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2022,RK010_3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2023,RK010_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2024,RK010_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2021,RK010_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2022,RK010_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2023,RK010_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK010,2024,RK010_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,662.2772858,65.27801492,0.914798324,11.0,110.0,10.0,70.0,40.0,0.0,20.0,10.0,85.0,5.0,15.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,10.0,1.6,0.0,523.9274902,87.44444444,41.2237015,-78.3272018,724036,4567036,17,T,40.0
RK016,2021,RK016_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2022,RK016_0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,True,True,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2023,RK016_0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,True,True,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2024,RK016_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2021,RK016_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2022,RK016_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2023,RK016_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2024,RK016_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2021,RK016_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2022,RK016_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2023,RK016_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2024,RK016_2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,True,True,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2021,RK016_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2022,RK016_3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,True,True,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2023,RK016_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2024,RK016_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2021,RK016_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2022,RK016_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2023,RK016_5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,True,True,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK016,2024,RK016_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,21.0,2020.0,600.9627061,53.03900672,0.946339182,8.0,80.0,80.0,70.0,45.0,10.0,15.0,0.0,5.0,13.0,15.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16.0,0.0,16.0,10.0,1.6,0.0,134.1640778,73.5,41.2346001,-78.2894974,727158,4568344,17,T,65.0
RK062,2021,RK062_0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,625.8207763,42.02760317,0.794640294,14.0,140.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,8.0,10.0,0.8,0.0,342.0526428,83.88888889,41.1983986,-78.3374023,723267,4564200,17,T,5.0
RK062,2022,RK062_0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,625.8207763,42.02760317,0.794640294,14.0,140.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,8.0,10.0,0.8,0.0,342.0526428,83.88888889,41.1983986,-78.3374023,723267,4564200,17,T,5.0
RK062,2023,RK062_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,625.8207763,42.02760317,0.794640294,14.0,140.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,8.0,10.0,0.8,0.0,342.0526428,83.88888889,41.1983986,-78.3374023,723267,4564200,17,T,5.0
RK062,2024,RK062_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,625.8207763,42.02760317,0.794640294,14.0,140.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,8.0,10.0,0.8,0.0,342.0526428,83.88888889,41.1983986,-78.3374023,723267,4564200,17,T,5.0
RK062,2021,RK062_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,SGL034,"HAP, JTL",6.0,23.0,2020.0,625.8207763,42.02760317,0.794640294,14.0,140.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,8.0,10.0,0.8,0.0,342.0526428,83.88888889,41.1983986,-78.3374023,723267,4564200,17,T,5.0
RK062,2022,RK062_1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,True,True,SGL034,"HAP, JTL",6.0,23.0,2020.0,625.8207763,42.02760317,0.794640294,14.0,140.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,8.0,10.0,0.8,0.0,342.0526428,83.88888889,41.1983986,-78.3374023,723267,4564200,17,T,5.0
